,lower,upper,value,start
37,-126432.27653783956,127832.27653783956,700.0,12
38,-132121.96792145536,133421.96792145536,650.0,12
39,-137818.10209754301,139018.10209754301,600.0,12
40,-143520.41786448716,144620.41786448716,550.0,12
41,-149228.69267487392,150228.69267487392,499.99999999999994,12
42,-154942.73569259013,155842.73569259013,449.9999999999999,12
43,-160662.38229224575,161462.38229224575,399.99999999999983,12
44,-166387.4896635741,167087.4896635741,349.9999999999998,12
45,-172117.93327059297,172717.93327059297,299.9999999999997,12
46,-177853.60397795055,178353.60397795055,249.99999999999966,12
47,-183594.40570243442,183994.40570243442,199.9999999999996,12
48,-189340.25348111306,189640.25348111306,149.99999999999955,12
49,-195091.07187244896,195291.07187244896,99.99999999999949,12
50,-200846.79362536577,200946.79362536577,49.99999999999943,12
51,-206607.35856535434,206607.35856535434,-6.252776074688882e-13,12
52,-212372.71265745544,212272.71265745544,-50.00000000000068,12
53,-218142.80721422553,217942.80721422553,-100.00000000000074,12
54,-223917.5982231924,223617.5982231924,-150.0000000000008,12
55,-229697.04577330282,229297.04577330282,-200.00000000000085,12
56,-235481.1135637814,234981.1135637814,-250.0000000000009,12
57,-241269.76848192024,240669.76848192024,-300.00000000000097,12
58,-247062.9802387764,246362.9802387764,-350.000000000001,12
59,-252860.72105372575,252060.72105372575,-400.0000000000011,12
60,-258662.9653803999,257762.9653803999,-450.00000000000114,12
61,-264469.68966781185,263469.68966781185,-500.0000000000012,12
62,-270280.8721515126,269180.8721515126,-550.0000000000013,12
