Time,219027,219033,222537,222538,222539,222540,225225A,225256A,226230A,226236A,228224A,228263A,228264A,228265A,228266A,228267A,228268A,228269A,229102A,229111A,229130A,229405A,229406A,229407A,229408A,229409A,229410A,229411A,229412A,229412B,229413A,229607A,230216A,231221A,231222A,231223A,232217A,232219A,232220A,232222A,233232A,233272A,236228A,401027,401224A,401565,401569,401570,401571,407313A,407326A,407327A,407333A,407334A,407335A,408216A,408217A,410102,41010904,41010922,41010928,41010941,41010966,41010971,41010981,410131,410190,410542,410543,410545,410572A,410573,410704,410717,410742,410748,412010,415275A,421189,570016A,A4260553,A4261093,BARKERSCREEK,BUANGOR_STORAGE,ELMHURST,GREEN,LAKE_BELLFIELD,LAKE_FYANS,LAKE_LONSDALE,LAURISTON,MALMSBURY,MCCAY,MOORA,MT_COLE,RE604,RE604A,RE604B,RE670,RE690,RE704,RE750,RE851,RE852,RE931,RE961,RES_BEEWKFS,RES_BENWLOR,RES_BENWMSR,RES_MYRWNGR,ROCKLANDS,SANDHURST,SB855,SB855B,SB898,SB903,SPRINGGULLY,TAYLORS,TOOLONDO,UPPERCOLIBAN,WARTOOK,sp-o10109,sp-o10138,sp-o10298,sp-o10334,sp-o10350,sp-o10438,sp-o10454,sp-o10606,sp-o10814,sp-o10926,sp-o10930,sp-o11430,sp-o11454,sp-o11534,sp-o11590
2016-11-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623657.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-01T00:00:00.000+10:00,8749.115,591.152,809.455,2479722.708,1688.570,594180.478,167830.288,741866.896,198099.098,6022.326,37424.514,183458.495,7944.620,232.543,103.324,36.122,404.600,105.668,137114.326,2709.045,21813.423,34685.032,27810.233,25323.941,71.631,173.622,139.048,107.579,100.720,104.862,58.349,93304.900,11772.273,13123.699,21467.072,18720.032,6016.301,143.047,923.16,58700.22,14193.562,1892.251,244.417,2827845.771,2982673.518,14726.999,10750.172,14694.561,1328.796,545.419,111.285,178.299,1229.051,848.067,164.04,66.590,,1567446.285,3116.515,4499.775,9081.373,7118.698,,7189.245,,979104.355,,6131.166,104289.250,2032.395,884682.821,28576.903,79374.262,11257.400,65678.759,119792.309,1173855.256,,44105.636,33755.377,,,1539.785,,,,,,,18703.387,10757.129,1052.349,,,2470.43,677.48,1971.12,6347.03,2256.68,33076.23,14705.54,1842.22,,196.00,524.68,808.011,611.000,1136.000,356.414,,2209.398,,433.27,246.60,,1287.887,,,37662.313,,23219.652,144263.949,2983487.902,2646892.583,300713.625,24951.075,24012.571,5001.408,112665.103,2960.924,39833.694,36784.182,72382.581,364528.152,13614.559
2016-12-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653416.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-01T00:00:00.000+10:00,7876.693,526.375,1022.351,2359554.512,1661.983,586083.955,138653.113,738638.737,197035.121,5351.649,36784.389,178787.715,7780.905,217.016,109.516,37.358,402.140,108.817,120650.138,2413.229,19734.156,35544.493,27280.817,25469.889,71.529,171.701,139.459,109.876,101.728,105.876,57.335,90438.382,11572.398,11250.886,20258.581,18188.251,5839.515,75.446,305.29,57253.88,14141.168,1859.309,249.110,2659455.354,3014862.826,16576.494,12624.898,13336.539,1291.803,534.824,100.164,149.049,1081.959,780.020,161.09,60.659,,1460333.330,3088.193,4264.053,10192.854,6235.226,3814.581,6668.205,2975.834,914081.053,,26710.106,59138.966,1967.391,894606.480,34331.185,79032.381,9476.110,63089.116,118131.274,1151105.148,,43289.489,33588.012,,,1317.419,,,,,,,18388.387,8513.661,1007.855,,,2427.29,617.61,2009.03,5762.93,1929.21,30130.55,13922.74,1721.45,,195.61,499.42,768.638,611.000,1136.000,332.191,,2045.016,,450.00,224.17,,1135.290,,,37350.477,,,,,2572410.816,293926.595,,23092.581,,112398.289,2788.049,39056.234,,,,13673.250
2017-01-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557471.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-01T00:00:00.000+10:00,6576.641,543.119,1030.102,2296060.615,1848.142,565463.543,106307.957,734396.194,192521.193,4604.198,35779.383,173665.177,7655.702,197.946,108.133,36.675,400.667,108.708,100823.692,2396.502,16286.581,35742.762,26762.847,25496.272,72.321,171.321,139.163,,100.980,105.486,57.988,84172.504,11058.606,9714.195,19320.968,17665.690,5571.723,12.861,13.62,55312.83,13944.667,1851.313,247.408,2429314.435,3008448.508,16082.620,11565.405,13018.714,1244.195,505.885,90.166,110.006,1019.820,734.816,162.85,54.987,,1321086.002,3156.716,4550.366,11265.634,7419.823,5573.603,8561.593,3134.695,780881.091,3069.628,21764.050,53585.452,1972.950,884094.252,24756.874,78336.130,9211.811,57824.739,116234.992,1103729.281,,42026.710,33544.807,,,1058.036,,,,,,,18291.071,5859.071,906.000,,,2391.22,652.10,1832.27,5536.25,1598.20,26727.80,13830.40,1554.69,,195.61,477.35,715.496,610.823,1136.000,313.934,,2164.942,,448.72,199.56,,873.339,,,36389.564,,,,,2469348.877,285386.181,,22147.154,,112942.766,2499.294,37541.423,,,,12991.920
2017-02-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469365.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-01T00:00:00.000+10:00,8812.595,842.775,773.626,2246308.306,1725.167,537980.199,78071.507,712790.023,186379.263,4486.107,33998.366,169648.208,7534.513,207.000,114.149,36.548,396.717,103.009,96896.400,2066.066,12739.457,34717.477,26280.306,24447.222,70.398,170.423,138.235,103.989,103.944,108.584,61.330,80178.016,10470.117,7666.847,18487.649,17173.373,4960.271,7.424,15.45,53813.91,13642.614,1829.149,238.923,2115064.409,,16997.877,9517.048,14756.881,1241.750,462.100,79.316,83.530,992.121,703.225,164.21,49.329,,1147103.793,3126.440,4534.843,10722.545,7771.831,,8004.191,,714696.830,,29187.265,53548.315,1993.663,901373.396,19286.397,77911.372,8328.274,53616.677,113856.261,1070023.231,,40938.738,33726.965,,,974.124,,,947.339,,,,19032.258,3125.887,715.355,4142.097,,2359.29,618.43,1650.48,5485.52,1525.49,23373.98,13691.99,1345.01,,194.56,471.44,647.083,595.418,1084.781,242.669,130626.532,,,441.58,184.91,,,,3371.754,34421.445,,,,,2309573.757,275369.193,,21339.412,,112006.205,2198.727,34407.531,,,,11477.602
2017-03-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401904.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01T00:00:00.000+10:00,9035.053,378.485,707.047,2229423.317,1574.987,529571.523,61666.973,685760.833,180938.148,4461.499,33511.885,172813.504,7490.770,207.000,119.561,37.843,398.204,104.980,101190.289,1924.091,9494.178,35277.620,26298.098,23565.285,72.344,172.035,138.754,106.837,31.426,106.263,68.822,77184.252,10153.612,7640.020,18174.764,17043.431,4540.927,16.021,26.71,52801.11,13638.308,1830.702,235.298,1825429.665,,17138.643,9891.550,17010.199,1198.471,446.179,74.733,80.930,980.448,687.009,163.50,45.953,,1070245.358,3045.427,4262.032,10498.514,5562.291,,5317.199,,670021.761,,30093.643,54265.704,1861.482,908862.760,28627.060,77583.094,7936.229,50569.565,113307.498,1071812.753,,40631.109,33688.015,,,960.889,,,884.333,,,,17892.667,2274.533,737.600,3898.667,,2376.99,644.40,1601.20,5539.39,1521.76,20927.15,14015.94,1286.06,,196.00,520.59,629.744,611.000,1038.376,211.115,126788.092,2412.278,,393.73,200.76,,753.228,20571.333,3124.631,33824.750,,,,,2205295.502,272144.010,,21413.863,,114252.387,2102.165,32414.699,,,,10208.381
2017-04-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334038.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-01T00:00:00.000+10:00,9047.063,366.305,685.421,2126488.875,1500.009,527688.695,47560.583,666420.609,177212.153,3582.073,33074.591,179289.122,7513.314,207.000,210.529,38.161,409.466,103.452,104498.912,2019.120,9885.032,35076.652,26385.690,22317.127,69.765,167.434,142.346,106.385,0.000,106.306,66.283,75075.884,9925.470,7920.709,18151.370,16816.901,4354.097,29.054,48.16,52383.67,13465.791,1656.942,241.449,1873972.718,,17021.840,9625.518,14298.814,1277.192,449.769,76.722,89.968,980.733,681.306,168.52,44.506,,1091244.798,2512.567,4007.189,10562.006,7120.172,,6856.152,,639441.289,,20042.804,57041.989,1942.958,912527.036,35759.600,77301.946,9548.043,46042.365,111473.994,1070193.446,,40246.121,33696.773,,,972.052,,,861.290,,,,17908.710,1738.548,714.786,3691.935,,2386.45,1061.79,1319.07,5171.12,1410.97,20097.41,13510.89,1289.32,152.00,196.00,532.00,591.211,611.000,1120.758,212.899,126078.226,2370.206,,419.28,238.55,,1015.129,20364.194,4334.528,34432.710,,,,,2180272.363,275878.996,,,,110233.137,,31486.268,,,,10572.016
2017-05-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385148.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-01T00:00:00.000+10:00,9016.755,379.847,742.588,1916749.738,1704.847,511520.295,45763.289,650621.919,178239.270,1796.698,33259.311,185492.009,7549.213,207.000,212.376,37.046,410.193,104.226,99040.113,2671.094,9161.191,35371.913,26458.996,22162.437,52.028,169.530,149.606,109.489,0.000,108.493,68.600,69233.206,9624.341,7519.868,18034.036,16566.004,4358.000,37.917,78.54,51691.11,12788.222,1525.054,248.678,2043713.079,,15677.186,9277.388,14268.268,1316.195,472.480,80.289,62.972,988.964,673.247,165.09,43.590,,1216763.234,332.715,826.620,6790.439,7752.096,,6227.361,,640162.272,,17079.197,61749.943,1890.020,897033.144,31483.801,77073.362,9063.626,44553.554,110209.006,1072036.500,,39896.022,33688.336,,,,,,929.800,,,,17481.500,1873.517,617.121,3837.333,,2397.23,1731.97,1096.55,4620.41,1156.71,22111.72,10330.90,1299.07,152.00,196.00,532.00,614.184,611.000,1136.000,277.963,126714.688,1738.671,,436.57,240.83,,1044.156,20550.000,3170.620,35070.200,,,,,2175733.153,273926.485,,,,110036.494,,31282.156,,,,11982.765
2017-06-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420831.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01T00:00:00.000+10:00,9002.799,334.815,618.187,1718643.429,1538.235,491817.564,49138.410,640904.446,178387.360,1843.898,33189.038,193169.756,7600.371,207.000,209.326,17.823,410.323,105.428,97493.719,2716.102,8007.482,34629.057,26462.011,23441.491,51.530,169.613,130.987,109.220,0.000,107.441,88.384,66418.711,9466.843,7312.645,17960.430,16275.594,4398.823,54.925,114.28,51681.51,12047.477,1510.508,253.805,2207966.833,,12084.651,9130.450,14777.881,1316.385,520.928,90.744,76.667,1034.890,669.949,161.61,42.799,,1303233.167,1110.061,2084.256,2993.711,2841.883,,6856.868,,637303.785,,19914.655,65132.307,1911.522,876758.838,30400.156,78245.059,8696.038,41312.644,108484.555,1068923.976,,39246.134,33704.229,,,,,,877.032,,,,,,,4016.935,,2419.22,1952.94,1281.82,4106.96,946.41,23968.98,8148.99,1529.32,152.00,196.00,532.00,722.416,611.000,1136.000,339.537,,,,440.91,244.02,,,20807.397,4182.571,,,,,,2062114.803,270081.769,,,,112001.702,,31357.285,,,,13391.434
2017-07-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422861.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-01T00:00:00.000+10:00,8977.449,370.582,767.234,1669048.613,1410.361,501383.981,76401.244,647585.744,181700.220,5805.322,33655.428,195246.884,7732.688,207.000,211.247,20.978,410.903,104.744,108116.740,3068.665,12974.133,34794.959,26688.125,24812.776,50.507,170.661,139.022,109.541,0.000,108.027,88.412,68732.658,9497.413,7828.505,18482.637,16320.518,4625.786,102.930,125.90,52802.67,12015.022,1495.286,253.876,2468290.693,,12200.899,7925.660,14883.687,1298.078,548.103,113.508,165.104,1276.045,693.478,170.06,50.245,,1305738.846,3124.321,4110.570,8828.420,3364.714,,5894.245,,576481.194,,26864.077,82490.820,1908.474,882491.967,32645.975,79071.909,10277.051,40205.685,104780.214,1068843.084,,38655.328,33717.197,,,1105.000,,,1146.226,,,,17989.107,5203.768,,5160.323,,2436.18,1958.46,1742.93,3783.41,877.05,26545.80,8705.06,1855.90,152.00,196.00,532.00,809.561,611.000,1136.000,357.734,135466.016,2280.347,,444.30,245.95,122.75,1044.000,23061.207,5707.177,38018.171,,,,,2168273.363,276483.943,,,,111663.037,,34116.215,,,,13857.615
2017-08-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463754.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-01T00:00:00.000+10:00,8427.160,442.114,577.831,1782907.825,1206.147,530068.207,139835.055,682504.978,189398.882,5720.013,35203.920,192776.430,7997.967,207.000,212.961,37.831,411.693,104.948,128106.976,3183.615,18563.515,35264.789,26985.322,25445.183,51.339,176.120,138.585,109.259,49.881,98.583,88.506,79532.198,9608.676,9086.600,19928.597,16711.884,5063.886,73.384,61.41,54759.91,13225.523,1430.755,253.123,2721011.897,,7760.105,7914.955,12774.473,1226.599,548.254,120.851,180.018,,748.673,172.71,69.031,,1328715.747,3125.415,4643.538,9034.350,3014.482,,8685.337,,620675.280,,28444.660,76270.826,1798.393,874044.202,34693.492,79361.296,10609.431,41941.575,99008.608,1051847.941,,37678.409,33677.631,,,1201.667,,,1146.667,,,,19436.667,11926.917,,6272.500,,2463.75,1963.16,2207.40,4003.63,800.45,30289.65,13176.92,1856.40,152.00,196.00,532.00,810.000,611.000,1136.000,325.927,147378.333,1552.683,,438.37,246.41,,1059.517,26154.600,7779.655,37960.513,,,,,2374595.948,281954.395,,,,110199.469,,36630.336,,,,13771.671
2017-09-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616602.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-01T00:00:00.000+10:00,7294.009,541.993,921.216,2011132.307,981.503,552461.772,169646.945,709812.432,197579.915,6071.616,36419.455,190510.765,8094.744,207.000,226.658,37.446,409.299,107.584,134758.491,2896.224,20967.262,35745.109,26919.308,25348.620,52.570,170.966,139.308,108.142,103.204,0.057,90.412,87436.722,9454.424,9988.961,20502.241,15990.541,5337.044,121.691,201.20,55386.13,13477.551,1569.750,,2647519.926,,7306.329,7092.526,13924.471,1211.235,547.153,120.018,178.535,1340.877,783.169,164.02,69.765,,1161121.561,3100.065,4565.988,10499.926,5582.057,,8846.140,,610675.173,,39615.059,55357.842,1982.834,886097.858,33592.950,79374.272,10303.033,41879.102,92923.576,1008671.024,,36864.450,33592.436,,,1261.290,,,1165.323,,,,19566.935,11666.452,,6171.774,,2473.35,1954.62,2578.31,3932.05,533.24,32014.60,14789.50,1856.40,152.00,196.00,532.00,810.000,611.000,1136.000,343.958,153348.645,1298.694,,450.00,244.64,,1168.984,,7159.052,37793.910,,,,,2434654.249,282276.812,,,,113582.942,,36924.518,,,,13565.795
2017-10-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635586.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01T00:00:00.000+10:00,7747.712,709.682,755.127,2131684.316,1750.199,575384.354,161500.474,715097.770,196556.416,5349.766,36454.691,187609.115,8042.941,207.000,247.522,36.193,406.511,105.657,121747.965,2285.420,18723.820,34374.322,26689.294,24782.126,53.137,166.850,140.470,107.191,103.444,89.252,91.283,86525.496,9168.021,9228.808,20305.865,14637.746,5215.041,185.281,232.05,54201.43,12995.555,1585.045,233.571,2395649.792,,11792.574,8831.137,16265.068,997.712,545.452,117.578,177.276,1333.693,771.207,163.89,65.964,,979722.419,3042.289,4414.969,11427.359,7705.628,,9557.447,,626664.825,,36471.457,62441.965,2013.785,905785.204,30368.125,79374.269,9580.307,41318.512,89984.380,967566.246,,36057.184,33722.380,,,1468.333,,,891.370,,,,19384.833,9297.867,1286.267,5714.267,,2489.30,1919.79,2784.55,3675.52,98.50,32559.04,11929.75,1856.40,152.00,196.00,,802.167,611.000,1136.000,365.949,149530.568,2292.233,,,242.67,,1228.683,,5768.322,37721.050,,,,,2415214.592,271628.038,,,,111662.199,,36543.106,,,,13574.040
2017-11-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650267.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01T00:00:00.000+10:00,9110.394,921.815,1033.792,2209643.668,1930.079,597470.830,170046.649,723897.385,198205.296,6089.054,36891.455,182281.763,7995.222,207.000,249.088,35.905,408.154,106.946,118135.520,2938.944,20354.547,34960.873,26907.016,24557.133,53.290,166.642,145.749,109.453,108.106,110.916,88.332,86858.500,8867.007,8991.821,19958.698,14395.802,4743.957,178.852,214.57,53414.11,12905.026,1443.795,250.892,2269635.578,,14394.062,9914.694,15595.112,1216.349,541.036,112.434,168.926,1315.818,750.878,171.18,59.793,,893214.881,3142.145,4278.292,11167.591,7842.597,,7467.760,,699706.135,,40305.769,99285.385,2152.442,901216.692,26806.804,79374.255,10495.333,45648.993,93933.065,1006438.026,,35192.170,33689.023,,,1310.938,,,,,,,18416.290,8917.758,1256.786,5230.847,,2497.53,1801.73,2616.54,3583.97,17.29,32389.41,8955.23,1838.32,151.79,195.76,,795.815,611.000,1129.758,359.815,144596.626,2037.951,,,245.16,124.03,1157.290,,,37510.094,,,,,2504178.698,259527.105,24799.147,,,112142.754,,40306.595,,,323722.265,13680.194
2017-12-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664107.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-01T00:00:00.000+10:00,9002.307,781.393,1030.006,2190141.534,2086.913,582034.550,151965.197,706617.706,197475.601,5160.237,36146.742,177720.475,7790.174,207.000,245.145,39.000,398.396,106.746,125281.004,2611.332,19318.285,35516.966,26432.357,24612.708,55.192,166.982,142.616,110.980,105.609,108.900,90.806,86334.228,8335.844,7264.800,18904.919,13868.728,3978.189,104.965,111.08,51688.82,12574.425,1330.846,235.217,1983863.833,,20924.381,8382.338,16524.013,1295.257,504.404,99.743,128.412,1266.537,712.502,166.51,51.209,,711025.817,3146.435,4565.213,10525.887,7575.770,,7158.014,,645104.631,,26497.468,108170.992,2104.203,900944.386,26786.016,79230.677,9562.130,44664.005,93305.112,957028.569,,33582.148,33444.478,,,1020.232,23.27,30.17,,,,,,,1160.375,4535.030,,2460.67,1684.33,2360.90,3573.53,21.59,28749.46,8335.10,1639.90,137.04,183.71,,714.973,606.973,1020.603,347.997,136086.666,1572.321,,,239.26,122.64,909.210,24690.351,,,,,,,2446691.292,248241.334,24928.785,,,113511.951,,37921.665,,,291758.230,13358.822
2018-01-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600028.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-01T00:00:00.000+10:00,8508.528,705.127,553.628,2075922.148,1891.170,563637.091,123635.516,685492.464,191235.903,4453.863,34297.970,173157.712,7583.438,207.000,244.464,39.915,388.494,105.115,123142.224,1794.435,15294.077,35282.530,25980.208,24127.286,52.633,165.829,140.643,109.764,103.927,106.931,89.915,80519.937,7873.534,6281.754,18089.225,13542.698,2426.713,0.993,6.83,49479.19,12261.889,1317.867,212.135,1721176.342,,21731.488,8220.314,15911.429,1267.069,470.684,87.609,90.605,1203.839,665.762,164.39,45.190,,652361.078,3122.340,4541.606,11058.872,7609.463,,7161.139,,530399.392,,16294.470,74289.913,1977.974,894178.005,25828.859,78930.175,10113.485,40053.859,91286.128,893653.691,,31810.605,33314.645,,,,20.45,27.29,,,,,,,,3862.690,,2428.24,1608.72,2203.56,3472.85,16.46,24940.29,8167.47,1292.90,79.99,135.33,,652.813,604.758,799.017,283.199,127230.899,,,,188.24,122.21,,22727.784,,,,,,,2318931.659,231808.252,24746.332,,,111773.421,,33896.684,,,239228.787,12102.096
2018-02-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437949.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-01T00:00:00.000+10:00,8963.924,737.869,521.318,1937225.148,2401.981,541329.049,90228.922,666478.550,182004.778,4458.901,32003.787,170276.875,7377.858,207.000,245.950,39.715,377.480,106.685,109478.238,2136.731,10573.478,35974.921,25287.722,23368.423,49.860,165.210,142.104,110.600,102.486,105.642,88.694,73587.634,7309.622,4589.958,17367.357,13081.036,2919.472,0.580,2.88,47907.53,11802.121,1301.460,198.420,1369516.422,,21059.157,9831.981,13580.559,1122.406,421.181,77.627,56.478,1155.233,603.930,149.79,40.280,,671897.241,3111.839,4493.259,9524.299,5586.106,,6639.324,,441788.266,,10191.129,67605.618,2099.834,911409.096,33012.928,78265.701,9729.244,35862.804,90759.861,856240.063,,30379.196,33526.956,,,,18.06,23.17,,,,,,,,3373.065,,2392.51,1327.93,2027.67,3235.26,15.85,21192.68,8013.54,915.51,35.17,128.47,,585.043,611.000,522.286,232.564,119334.921,,,,135.42,123.80,,21159.521,,,,14548.134,93658.500,3422708.429,2141630.570,212164.816,24982.745,20612.081,3102.191,112399.987,1819.127,29871.067,36817.259,45737.684,184188.946,9858.799
2018-03-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321214.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-01T00:00:00.000+10:00,8813.206,561.869,707.130,1768659.317,2056.889,511357.910,59714.643,647015.263,170707.311,4360.221,30739.844,168745.863,7265.650,190.517,253.233,40.300,375.000,106.880,98518.619,2014.270,7511.498,35290.561,24904.407,22640.250,50.033,165.476,143.022,111.696,103.069,106.135,88.807,65342.257,6732.664,3428.835,16821.861,12716.181,2595.192,0.580,0.91,46898.71,11345.869,1296.968,192.230,1044154.672,,21658.864,8477.541,16396.442,1325.807,373.384,71.874,33.992,1056.190,529.725,165.40,37.245,,754939.183,2975.566,4477.424,10773.344,7271.807,,7658.752,,413939.663,,11831.960,66945.051,1590.318,881726.919,34485.154,77758.338,8907.003,31598.531,89591.297,814123.607,,28842.018,33489.042,,,649.407,16.63,20.15,,,,,16674.500,2001.067,1271.773,3061.990,,2372.49,930.18,2002.53,3359.35,16.29,18033.86,7906.96,656.14,75.32,123.09,,547.679,611.000,290.309,194.548,115691.675,2213.013,,,106.25,124.00,823.711,,,29929.330,,,,3416673.191,1915442.741,197447.163,24962.611,,,110697.168,,25982.055,,,179424.327,7581.723
2018-04-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214770.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-01T00:00:00.000+10:00,8067.859,440.229,943.040,1607607.330,2006.848,462350.647,33842.113,624698.375,164424.575,3159.647,29528.776,167314.668,7265.185,138.000,256.226,41.439,375.000,108.109,94318.249,2212.357,9606.769,35981.885,24837.382,21411.004,50.129,165.170,144.962,110.317,102.240,105.206,88.231,57470.038,6354.126,3190.130,16565.333,12427.918,2617.073,2.600,2.74,46145.38,10920.655,1307.737,193.001,992093.227,,19941.203,8865.561,15020.518,1333.731,344.195,70.700,34.043,1012.551,468.892,166.16,35.184,,811913.148,2482.044,3758.955,7568.081,8103.905,,3973.843,,409573.234,,12595.884,67411.482,1558.330,881813.962,34317.124,77305.229,9267.107,27112.637,88639.992,780180.580,,27348.868,33668.674,,,640.323,17.24,18.57,,,,,16245.645,2124.355,1307.516,3082.067,,2387.12,661.33,1989.63,3337.19,14.81,17057.15,7027.25,755.61,134.01,152.98,,512.503,611.000,163.071,186.669,112494.605,2436.391,,,97.12,123.32,918.109,18443.303,,27585.287,,,,,1828553.043,190101.334,24916.578,,,71746.791,,23064.226,,,165161.507,6654.140
2018-05-01T00:30:00.000+10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243811.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
