Status,Application Creation Date,Approved / Refused Date,Recorded / Rejected Date,Water Share ID,Water System Source,Reliability,Trading Zone Source,Seller Water Authority,Seller Trading Zone Use,Buyer Water Authority,Buyer Trading Zone Use,Volume Traded (ML),Price Per ML ($),Create_date,Create_date_ordinal,Cluster
Recorded,2012-06-13,20/06/2012,28/06/2012,WEE****98,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,148.0,1825.0,2012-06-13,734667,0
Recorded,2013-11-29,06/12/2013,20/01/2014,WEE****97,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,20.0,1500.0,2013-11-29,735201,0
Recorded,2018-08-27,11/09/2018,05/11/2018,WEE****73,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,2.2,4005.0,2018-08-27,736933,0
Recorded,2015-03-20,27/03/2015,15/04/2015,WEE****10,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,4.0,450.0,2015-03-20,735677,1
Recorded,2017-06-22,11/07/2017,05/09/2017,WEE****70,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,39.5,2900.0,2017-06-22,736502,0
Recorded,2009-08-17,17/08/2009,15/10/2009,WEE****08,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,82.0,2300.0,2009-08-17,733636,0
Refused,2019-02-21,01/03/2019,01/03/2019,WEE****73,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,14.1,0.0,2019-02-21,737111,1
Recorded,2010-07-27,27/07/2010,15/09/2010,WEE****13,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,265.0,1990.0,2010-07-27,733980,0
Recorded,2010-02-08,03/08/2010,15/09/2010,WEE****00,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,364.0,1990.0,2010-02-08,733811,0
Recorded,2009-08-14,14/08/2009,05/10/2009,WEE****50,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,48.0,2300.0,2009-08-14,733633,0
Recorded,2012-02-02,03/02/2012,29/03/2012,WEE****15,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,103.7,0.0,2012-02-02,734535,1
Recorded,2020-10-21,22/10/2020,28/10/2020,WEE****45,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,129.4,0.0,2020-10-21,737719,1
Recorded,2019-10-24,12/11/2019,03/12/2019,WEE****20,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,382.3,680.0,2019-10-24,737356,1
Recorded,2015-10-22,28/10/2015,12/11/2015,WEE****79,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,15.1,0.07,2015-10-22,735893,1
Recorded,2012-05-28,28/05/2012,21/06/2012,WEE****20,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,174.3,1637.0,2012-05-28,734651,0
Recorded,2022-04-05,13/05/2022,08/07/2022,WEE****97,Murray,Low,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,10.0,0.0,2022-04-05,738250,1
Recorded,2015-01-13,15/01/2015,16/03/2015,WEE****34,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,20.0,1850.0,2015-01-13,735611,0
Recorded,2015-12-06,18/06/2015,12/08/2015,WEE****11,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,80.0,2250.0,2015-12-06,735938,0
Recorded,2019-02-01,07/01/2019,14/02/2019,WEE****09,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,25.0,200.0,2019-02-01,737091,1
Refused,2010-01-09,01/09/2010,01/09/2010,WEE****10,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,90.0,1990.0,2010-01-09,733781,0
Recorded,2022-03-04,05/04/2022,09/05/2022,WEE****66,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,10.0,7500.0,2022-03-04,738218,0
Recorded,2011-10-14,16/11/2011,16/01/2012,WEE****87,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,100.0,1875.0,2011-10-14,734424,0
Recorded,2016-02-29,07/03/2016,01/04/2016,WEE****97,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,10.0,3150.0,2016-02-29,736023,0
Recorded,2016-09-21,28/09/2016,21/11/2016,WEE****69,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,16.8,0.0,2016-09-21,736228,1
Recorded,2017-09-27,03/10/2017,20/10/2017,WEE****83,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,3.8,3000.0,2017-09-27,736599,0
Recorded,2023-07-07,14/07/2023,28/07/2023,WEE****14,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,9.0,7305.0,2023-07-07,738708,0
Recorded,2011-05-07,18/07/2011,29/08/2011,WEE****32,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,3527.4,1900.0,2011-05-07,734264,0
Recorded,2021-02-15,17/02/2021,30/03/2021,WEE****85,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,1.0,6000.0,2021-02-15,737836,0
Recorded,2019-10-18,21/10/2019,20/11/2019,WEE****28,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,5.0,6100.0,2019-10-18,737350,0
Recorded,2012-02-08,23/08/2012,21/09/2012,WEE****41,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,20.0,1350.0,2012-02-08,734541,0
Recorded,2014-03-19,25/03/2014,14/05/2014,WEE****14,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,40.0,1400.0,2014-03-19,735311,0
Recorded,2021-05-13,25/05/2021,15/06/2021,WEE****25,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.0,5000.0,2021-05-13,737923,0
Recorded,2009-10-30,02/11/2009,10/12/2009,WEE****95,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,143.0,200.0,2009-10-30,733710,1
Recorded,2013-06-21,25/06/2013,19/08/2013,WEE****71,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,17.3,200.0,2013-06-21,735040,1
Recorded,2011-04-13,13/04/2011,10/05/2011,WEE****18,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,1.4,1500.0,2011-04-13,734240,0
Recorded,2017-09-14,18/09/2017,28/09/2017,WEE****71,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,20.0,3200.0,2017-09-14,736586,0
Recorded,2014-09-26,27/10/2014,22/12/2014,WEE****10,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,27.0,1650.0,2014-09-26,735502,0
Recorded,2018-11-09,12/09/2018,08/10/2018,WEE****88,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,1.0,3000.0,2018-11-09,737007,0
Recorded,2022-09-05,01/06/2022,23/06/2022,WEE****99,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,11.7,1525.0,2022-09-05,738403,1
Recorded,2022-06-04,21/04/2022,09/05/2022,WEE****86,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,17.2,7025.0,2022-06-04,738310,0
Recorded,2011-08-08,08/08/2011,20/09/2011,WEE****73,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,59.0,2000.0,2011-08-08,734357,0
Recorded,2011-07-13,13/07/2011,31/08/2011,WEE****11,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,52.5,1925.0,2011-07-13,734331,0
Recorded,2013-04-16,16/04/2013,08/05/2013,WEE****07,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.2,1300.0,2013-04-16,734974,0
Recorded,2017-12-10,17/10/2017,25/10/2017,WEE****14,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,1.0,2800.0,2017-12-10,736673,0
Recorded,2019-02-26,01/03/2019,20/03/2019,WEE****41,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,9.0,5000.0,2019-02-26,737116,0
Recorded,2022-07-29,23/08/2022,05/10/2022,WEE****67,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,20.2,297.03,2022-07-29,738365,1
Recorded,2009-06-05,06/05/2009,06/07/2009,WEE****81,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,47.2,0.0,2009-06-05,733563,1
Recorded,2012-02-08,22/08/2012,27/09/2012,WEE****21,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,28.8,1350.0,2012-02-08,734541,0
Recorded,2011-08-12,14/12/2011,30/01/2012,WEE****07,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,291.3,1800.0,2011-08-12,734361,0
Recorded,2012-03-13,19/03/2012,30/04/2012,WEE****25,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,10.0,1800.0,2012-03-13,734575,0
Expired,2018-06-28,04/08/2020,04/08/2020,WEE****16,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,5.0,0.0,2018-06-28,736873,1
Recorded,2017-04-20,20/04/2017,24/05/2017,WEE****20,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,5.0,2835.0,2017-04-20,736439,0
Recorded,2012-08-15,22/08/2012,17/09/2012,WEE****21,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,22.0,1850.0,2012-08-15,734730,0
Recorded,2022-06-07,19/07/2022,02/08/2022,WEE****13,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,169.9,250.0,2022-06-07,738313,1
Recorded,2014-02-13,12/03/2014,02/04/2014,WEE****14,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,15.0,1375.0,2014-02-13,735277,0
Refused,2010-05-14,21/05/2010,21/05/2010,WEE****18,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,1.5,1333.33,2010-05-14,733906,0
Recorded,2010-02-22,26/02/2010,23/04/2010,WEE****97,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,81.5,0.0,2010-02-22,733825,1
Recorded,2015-04-02,11/02/2015,24/03/2015,WEE****70,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,6.3,1333.33,2015-04-02,735690,0
Recorded,2015-06-16,17/06/2015,24/06/2015,WEE****23,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.0,1800.0,2015-06-16,735765,0
Recorded,2012-09-14,18/09/2012,08/11/2012,WEE****50,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,35.0,1350.0,2012-09-14,734760,0
Recorded,2019-05-08,09/08/2019,29/08/2019,WEE****84,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,40.0,6250.0,2019-05-08,737187,0
Recorded,2020-05-15,29/05/2020,29/06/2020,WEE****18,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,83.7,6100.0,2020-05-15,737560,0
Recorded,2021-07-30,26/08/2021,11/09/2021,WEE****16,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,5.0,7000.0,2021-07-30,738001,0
Recorded,2023-02-05,12/05/2023,26/05/2023,WEE****85,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,20.0,5105.0,2023-02-05,738556,-1
Recorded,2011-07-25,25/07/2011,29/08/2011,WEE****79,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,80.0,1850.0,2011-07-25,734343,0
Recorded,2016-06-24,24/06/2016,22/07/2016,WEE****63,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.0,3000.0,2016-06-24,736139,0
Recorded,2011-03-11,04/11/2011,08/12/2011,WEE****39,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,157.0,1695.0,2011-03-11,734207,0
Recorded,2010-05-03,05/03/2010,13/04/2010,WEE****22,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,128.4,2450.0,2010-05-03,733895,0
Recorded,2009-09-21,22/09/2009,16/10/2009,WEE****98,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,1.9,2400.0,2009-09-21,733671,0
Recorded,2012-11-13,14/11/2012,03/12/2012,WEE****24,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,3.0,800.0,2012-11-13,734820,0
Recorded,2018-08-21,06/09/2018,26/09/2018,WEE****97,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,2.0,2500.0,2018-08-21,736927,0
Recorded,2016-04-20,27/04/2016,18/05/2016,WEE****71,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,9.6,2800.0,2016-04-20,736074,0
Refused,2009-10-30,02/11/2009,02/11/2009,WEE****96,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,305.0,2400.0,2009-10-30,733710,0
Recorded,2017-02-23,24/02/2017,16/03/2017,WEE****31,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,2.0,2500.0,2017-02-23,736383,0
Recorded,2018-09-27,08/10/2018,16/10/2018,WEE****09,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,6.0,0.0,2018-09-27,736964,1
Recorded,2015-06-16,16/06/2015,20/07/2015,WEE****92,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,50.0,0.0,2015-06-16,735765,1
Refused,2009-06-11,01/12/2009,01/12/2009,WEE****40,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,100.0,2100.0,2009-06-11,733569,0
Recorded,2018-08-02,09/02/2018,22/02/2018,WEE****30,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.0,3500.0,2018-08-02,736908,0
Recorded,2009-10-15,20/10/2009,06/11/2009,WEE****51,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,1.5,2400.0,2009-10-15,733695,0
Recorded,2020-08-10,19/10/2020,02/12/2020,WEE****42,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,67.2,895.0,2020-08-10,737647,1
Recorded,2013-04-01,09/01/2013,21/01/2013,WEE****05,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,3.0,1500.0,2013-04-01,734959,0
Recorded,2010-11-03,16/03/2010,12/04/2010,WEE****83,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,112.1,0.01,2010-11-03,734079,1
Recorded,2011-11-02,15/02/2011,10/03/2011,WEE****20,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,8.0,2200.0,2011-11-02,734443,0
Recorded,2014-02-13,12/03/2014,02/04/2014,WEE****06,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,18.1,1400.0,2014-02-13,735277,0
Recorded,2017-07-04,28/04/2017,16/05/2017,WEE****68,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,37.5,260.0,2017-07-04,736514,1
Recorded,2010-03-06,03/06/2010,16/06/2010,WEE****51,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,1.0,2000.0,2010-03-06,733837,0
Recorded,2011-11-30,30/11/2011,12/01/2012,WEE****55,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,100.0,1675.0,2011-11-30,734471,0
Recorded,2017-11-27,04/12/2017,19/12/2017,WEE****15,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,15.0,3470.0,2017-11-27,736660,0
Recorded,2018-10-15,15/10/2018,01/11/2018,WEE****57,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,2.0,0.0,2018-10-15,736982,1
Recorded,2009-02-09,02/09/2009,26/10/2009,WEE****21,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,104.3,2400.0,2009-02-09,733447,0
Recorded,2019-01-31,12/02/2019,20/02/2019,WEE****63,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,88.2,5500.0,2019-01-31,737090,0
Recorded,2013-03-09,24/09/2013,16/10/2013,WEE****94,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,100.8,200.0,2013-03-09,734936,1
Recorded,2019-10-23,31/10/2019,03/12/2019,WEE****13,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,3.8,1000.0,2019-10-23,737355,1
Recorded,2009-01-12,01/12/2009,08/01/2010,WEE****51,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,50.0,1800.0,2009-01-12,733419,0
Refused,2011-06-28,10/08/2011,10/08/2011,WEE****76,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,655.0,2400.0,2011-06-28,734316,0
Recorded,2021-09-12,10/12/2021,10/01/2022,WEE****71,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,1848.4,0.0,2021-09-12,738045,1
Recorded,2014-09-24,06/10/2014,06/11/2014,WEE****63,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,2.0,1500.0,2014-09-24,735500,0
Recorded,2012-05-29,29/05/2012,20/06/2012,WEE****75,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,4468.0,1790.0,2012-05-29,734652,0
Recorded,2010-07-19,20/07/2010,26/08/2010,WEE****48,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,60.0,2400.0,2010-07-19,733972,0
Recorded,2016-07-10,12/10/2016,15/11/2016,WEE****79,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,8.2,2700.0,2016-07-10,736155,0
Recorded,2020-11-02,12/02/2020,24/02/2020,WEE****55,Murray,Low,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,31.2,620.0,2020-11-02,737731,1
Recorded,2012-08-06,19/06/2012,04/07/2012,WEE****68,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,104.0,1825.0,2012-08-06,734721,0
Recorded,2012-07-23,14/08/2012,30/08/2012,WEE****90,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,100.0,1350.0,2012-07-23,734707,0
Recorded,2019-05-08,09/08/2019,29/08/2019,WEE****50,Murray,High,7 VIC Murray - Barmah to SA,Lower Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,2.0,5800.0,2019-05-08,737187,0
Recorded,2021-11-22,07/12/2021,28/01/2022,WEE****97,Murray,High,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,Goulburn-Murray Water,7 VIC Murray - Barmah to SA,1.5,6000.0,2021-11-22,738116,0
