,date,mean,std
383,2017-05-25,2650.0,0.0
384,2017-05-31,2327.5,463.1549416771886
385,2017-06-01,2650.0,0.0
386,2017-06-04,2575.0,106.06601717798213
387,2017-06-22,2700.0,0.0
388,2017-07-06,2425.0,318.1980515339464
389,2017-07-14,2650.0,0.0
390,2017-07-19,2625.0,35.35533905932738
391,2017-08-25,2800.0,0.0
392,2017-09-21,2383.3333333333335,340.3429642777023
393,2017-10-03,2300.0,424.26406871192853
394,2017-10-24,2450.0,389.7114317029974
395,2017-11-08,2616.6666666666665,104.08329997330668
396,2017-11-16,2765.0,7.0710678118654755
397,2017-11-20,2650.0,0.0
398,2017-11-28,2575.0,406.3249930782009
399,2017-11-29,2880.0,84.8528137423857
400,2017-12-01,2535.2366666666667,157.47180075598718
401,2017-12-07,2400.0,282.842712474619
402,2017-12-14,2680.0,113.13708498984761
403,2017-12-22,2675.0,106.06601717798213
404,2018-01-15,2737.5,335.87572106361006
405,2018-02-11,3700.0,282.842712474619
406,2018-02-15,2930.0,28.284271247461902
407,2018-02-26,2773.3333333333335,236.71361036774664
408,2018-03-01,2955.0,0.0
409,2018-03-27,2970.0,0.0
410,2018-04-12,4070.0,381.8376618407357
411,2018-04-26,3150.0,212.13203435596427
412,2018-04-27,3075.0,35.35533905932738
413,2018-05-04,2716.6666666666665,160.72751268321588
414,2018-05-06,3128.066666666667,208.85692072165892
415,2018-05-12,4133.333333333333,332.9164059239697
416,2018-05-21,3233.3333333333335,57.73502691896251
417,2018-05-28,3120.0,0.0
418,2018-05-30,3125.0,176.7766952966369
419,2018-06-15,3000.0,424.26406871192853
420,2018-07-16,3100.0,0.0
421,2018-07-26,3620.0,290.68883707497264
422,2018-08-01,2225.0,0.0
423,2018-08-11,3950.0,212.13203435596427
424,2018-09-01,2903.0,31.11269837220809
425,2018-09-13,2225.0,0.0
426,2018-09-21,3949.9500000000003,0.08660254037829947
427,2018-09-25,2900.0,400.0
428,2018-09-26,3788.63,54.63106991447282
429,2018-10-17,3686.6666666666665,11.54700538379258
430,2018-11-04,2955.0,50.7444578254611
431,2018-11-10,3133.3333333333335,288.67513459481285
432,2018-11-16,2500.0,0.0
433,2018-12-09,3422.5,173.24116139070415
434,2018-12-10,3874.5,142.12846301849606
435,2018-12-12,3272.2625000000003,0.004999999999843871
436,2018-12-13,4500.0,0.0
437,2018-12-14,4000.0,0.0
438,2019-01-10,5133.333333333333,144.33756729740657
439,2019-01-14,4230.0,0.0
440,2019-02-10,5050.0,70.71067811865476
441,2019-02-14,3950.0,353.5533905932738
442,2019-02-15,4200.0,0.0
443,2019-02-18,4100.0,141.4213562373095
444,2019-02-20,4075.0,35.35533905932738
445,2019-02-26,3906.6666666666665,271.35462651912405
446,2019-03-13,3812.5,291.2411862553588
447,2019-03-14,3250.0,353.5533905932738
448,2019-03-15,3904.02,0.0
449,2019-03-18,4360.0,197.9898987322333
450,2019-03-19,3800.0,0.0
451,2019-04-09,5100.0,141.4213562373095
452,2019-05-12,4757.5,1071.2667734976194
453,2019-05-15,4450.0,99.99999999999993
454,2019-05-16,4750.0,353.5533905932738
455,2019-05-22,4400.0,141.4213562373095
456,2019-05-27,4600.0,0.0
457,2019-05-29,4824.996666666667,0.005773502692153555
458,2019-05-30,3975.0,1096.0155108391486
459,2019-05-31,4100.0,424.26406871192853
460,2019-06-06,3933.3333333333335,450.9249752822894
461,2019-06-13,4091.66,955.3505465534627
462,2019-06-19,4375.0,991.2113800799505
463,2019-06-25,4000.0,1414.213562373095
464,2019-06-28,4228.571428571428,718.1324987175318
465,2019-07-02,4135.0,49.49747468305833
466,2019-07-05,4512.5,17.67766952966369
467,2019-07-30,3966.6666666666665,950.4384952922169
468,2019-08-05,4525.0,35.35533905932738
469,2019-08-14,4750.0,212.13203435596427
470,2019-08-21,4550.0,0.0
471,2019-08-30,4600.0,0.0
472,2019-09-17,5000.0,216.0246899469288
473,2019-10-01,3950.0,212.13203435596427
474,2019-10-15,5000.0,0.0
475,2019-11-02,3761.305,1076.647856102449
476,2019-11-04,4200.0,141.4213562373095
477,2019-11-25,5200.0,424.26406871192853
478,2019-12-08,4640.0,313.04951684997053
479,2020-01-20,5000.0,668.331255192114
480,2020-02-01,5300.0,141.4213562373095
481,2020-02-07,4350.0,212.13203435596427
482,2020-02-09,4450.0,0.0
483,2020-03-13,4750.0,353.5533905932738
484,2020-04-11,4425.0,106.06601717798213
485,2020-04-12,4223.0,179.60512242138307
486,2020-04-17,4750.0,353.5533905932738
487,2020-05-27,4500.0,0.0
488,2020-08-14,4800.0,577.3502691896257
489,2020-09-09,4250.0,0.0
490,2020-10-27,5000.0,707.1067811865476
491,2020-10-30,4450.0,70.71067811865476
492,2020-12-02,5500.0,0.0
493,2020-12-03,5075.0,176.7766952966369
494,2021-02-12,4800.0,0.0
495,2021-03-18,4000.0,0.0
496,2021-04-06,4900.0,141.4213562373095
497,2021-04-28,4900.0,141.4213562373095
498,2021-04-29,4300.0,0.0
499,2021-05-05,4700.0,424.26406871192853
500,2021-05-31,4500.0,0.0
501,2021-06-23,4925.0,50.0
502,2021-07-12,5075.0,106.06601717798213
503,2021-07-16,4275.0,35.35533905932738
504,2021-08-12,4833.333333333333,144.33756729740657
505,2021-08-30,4600.0,0.0
506,2021-09-13,5004.0,418.60721446243616
507,2021-09-15,4750.0,0.0
508,2021-09-27,4850.0,212.13203435596427
509,2021-10-05,4750.0,106.06601717798213
510,2021-11-15,4697.916666666667,265.77814212860557
511,2021-11-17,4841.455,164.69224040615867
512,2021-11-18,5150.0,0.0
513,2021-11-19,4662.62,17.294311203398575
514,2021-11-22,4950.0,282.842712474619
515,2021-11-23,4688.01,18.398918446474276
516,2021-11-29,4250.0,433.0127018922193
517,2021-12-03,4600.0,0.0
518,2021-12-10,4600.0,212.13203435596427
519,2021-12-15,4560.0,160.0
520,2021-12-21,5008.316666666667,112.7053718033589
521,2021-12-23,4538.0,0.0
522,2022-01-03,4875.0,35.35533905932738
523,2022-01-13,4812.5,159.0990257669732
524,2022-01-14,4874.9,70.85209947489226
525,2022-02-05,5010.0,0.0
526,2022-02-08,5033.333333333333,115.47005383792522
527,2022-02-15,4915.0,178.18529681205453
528,2022-02-17,5033.75,94.28458693409715
529,2022-02-25,5032.475,95.49477079924304
530,2022-03-03,5049.95,43.34458559035946
531,2022-03-15,5050.0,70.71067811865476
532,2022-03-17,5095.0,7.0710678118654755
533,2022-04-02,5050.0,0.0
534,2022-04-03,5105.0,0.0
535,2022-04-19,5100.0,0.0
536,2022-04-26,5110.0,87.67838958375094
537,2022-05-04,5055.0,77.78174593052023
538,2022-05-26,4962.5,53.033008588991066
539,2022-06-07,4500.0,0.0
540,2022-06-30,5050.0,0.0
541,2022-07-20,4500.0,707.1067811865476
542,2022-08-09,5020.0,44.72135954999573
543,2022-08-11,5200.0,70.71067811865476
544,2022-08-15,4952.0,0.0
545,2022-08-30,4960.0,0.0
546,2022-09-02,5094.8099999999995,228.81566609391083
547,2022-09-05,4950.0,70.71067811865476
548,2022-09-15,5100.0,0.0
549,2022-09-20,4640.0,84.8528137423857
550,2022-09-29,5048.333333333333,50.08326400438918
551,2022-10-01,4900.0,70.71067811865476
552,2022-10-31,5074.975,0.0070710678110551565
553,2022-12-04,5100.0,0.0
554,2023-01-09,4500.0,0.0
555,2023-01-16,4500.0,0.0
556,2023-01-17,5083.333333333333,40.82482904638626
557,2023-02-27,4900.0,0.0
558,2023-03-02,5000.0,0.0
559,2023-03-31,4997.5,67.17514421272202
560,2023-05-06,4975.0,35.35533905932738
561,2023-06-06,5000.0,0.0
562,2023-07-03,5200.0,282.842712474619
563,2023-08-06,5000.0,0.0
564,2023-08-24,4600.0,141.4213562373095
565,2023-09-03,4975.0,106.06601717798213
566,2023-10-11,4630.0,0.0
567,2023-10-23,4750.0,353.5533905932738
568,2023-10-31,4750.0,353.5533905932738
569,2023-11-14,4770.0,325.2691193458119
570,2023-12-15,4850.0,212.13203435596427
